id,split,region,label,class,scene_type,purity,frac_water,frac_vegetation,frac_built_up,frac_barren,frac_cropland,deg_sigma_x,deg_sigma_y,deg_theta,deg_noise,deg_jpeg_q,deg_noise_seed
lulc_00017,lulc,228,3,barren,river_delta,0.7118326822916666,0.0866427951388889,0.10799153645833333,0.0,0.7118326822916666,0.0935329861111111,1.2089417309157784,1.5948169204898237,0.09372972425133033,9.910853210843898,74,755301908
lulc_00018,lulc,232,4,cropland,farmland,0.8081868489583334,0.11311848958333333,0.07869466145833333,0.0,0.0,0.8081868489583334,0.8107738970404654,0.8054793101238542,0.4692808779504626,8.035313556755579,51,1075362954
lulc_00019,lulc,229,4,cropland,river_delta,0.9542643229166666,0.0,0.045735677083333336,0.0,0.0,0.9542643229166666,1.8079810067627538,1.8824089411510148,2.9447066302089246,0.12398121682590224,61,1836912089
lulc_00020,lulc,226,0,water,harbour,0.8666720920138888,0.8666720920138888,0.0,0.09434678819444445,0.038981119791666664,0.0,1.8025591166650003,1.8206540664037614,0.030762428137504853,2.740013922292454,66,1990883696
lulc_00021,lulc,224,1,vegetation,farmland,0.7241753472222222,0.1829155815972222,0.7241753472222222,0.037353515625,0.0,0.05555555555555555,2.3540862955318835,2.270674423812361,1.619006249311323,8.835045417301474,58,1808113037
lulc_00022,lulc,227,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,2.1550715938310687,0.7768701903858621,0.5520111819238758,8.050745923541564,83,368079419
lulc_00023,lulc,212,0,water,river_delta,0.9211968315972222,0.9211968315972222,0.027235243055555556,0.0,0.051567925347222224,0.0,1.8869489167545872,1.4144250735609887,2.8805158291303945,8.023714408207534,56,640696712
lulc_00024,lulc,213,0,water,river_delta,1.0,1.0,0.0,0.0,0.0,0.0,1.0375595701750713,1.1547647501788076,1.157946952246681,1.19426205760728,87,194042130
lulc_00025,lulc,216,4,cropland,farmland,0.6952311197916666,0.06684027777777778,0.106201171875,0.13172743055555555,0.0,0.6952311197916666,0.7480126127620601,0.7259619933666556,1.029703048024488,1.764500035371484,74,134015821
lulc_00026,lulc,212,3,barren,urban_grid,0.6975911458333334,0.0,0.3004828559027778,0.001925998263888889,0.6975911458333334,0.0,1.2284589370680306,0.8997440823520966,1.2669397405738083,3.6462838550920855,47,1669459491
lulc_00027,lulc,236,0,water,river_delta,0.736572265625,0.736572265625,0.263427734375,0.0,0.0,0.0,0.8415074935175879,0.6425216287132328,1.013642471819062,9.761029366217825,58,737553123
lulc_00028,lulc,232,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,0.8601292053532449,1.57460895909781,0.2683474921884277,7.795264446040757,56,2128383925
lulc_00029,lulc,214,1,vegetation,quarry,0.8483615451388888,0.0,0.8483615451388888,0.1516384548611111,0.0,0.0,1.36666565501453,0.8636807362145342,0.06924462751865684,3.3693387399358072,94,1684516355
lulc_00030,lulc,215,2,built_up,harbour,0.8463541666666666,0.15364583333333334,0.0,0.8463541666666666,0.0,0.0,1.9887701691483302,2.081596088952411,2.322664437387625,1.8437674219255693,72,2036230904
lulc_00031,lulc,218,0,water,harbour,0.72412109375,0.72412109375,0.0,0.18798828125,0.087890625,0.0,1.8983145050087926,1.3967419160520702,0.13892923992293726,10.685017819935883,47,315359681
lulc_00032,lulc,216,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,0.8319855257926869,2.0030343217477746,1.3382656074314851,1.0473243927449651,81,1732477932
lulc_00033,lulc,225,1,vegetation,farmland,0.7273763020833334,0.0,0.7273763020833334,0.05164930555555555,0.0,0.2209743923611111,0.6876102284551107,2.032589504036921,2.8394396954243595,2.04487647517426,95,566858263
lulc_00034,lulc,225,2,built_up,urban_grid,0.9647081163194444,0.0,0.002170138888888889,0.9647081163194444,0.033121744791666664,0.0,0.6576906934551657,1.974899279926687,2.8498900611177302,3.47650480903217,57,153352450
lulc_00035,lulc,225,4,cropland,farmland,0.8792588975694444,0.0,0.08544921875,0.03529188368055555,0.0,0.8792588975694444,1.7447215531790006,0.6804761870598176,2.052387942110412,8.245988093706345,87,141817012
lulc_00036,lulc,220,1,vegetation,farmland,0.7113715277777778,0.08802625868055555,0.7113715277777778,0.09575737847222222,0.0,0.10484483506944445,1.629943932798509,2.1120613556438244,0.8402855786432832,4.7663320384647205,52,829874418
lulc_00037,lulc,239,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,1.4375384369908484,0.6389168283982369,2.8117331180344647,0.7877745206338735,46,2082637651
lulc_00038,lulc,235,0,water,river_delta,0.7714301215277778,0.7714301215277778,0.058159722222222224,0.0,0.05715603298611111,0.1132541232638889,1.4411175129588107,2.1747217610010696,0.6213696238213295,1.751781403712393,52,579350925
lulc_00039,lulc,214,4,cropland,farmland,0.6814778645833334,0.0,0.20035807291666666,0.1181640625,0.0,0.6814778645833334,2.3510754446518507,1.4844395240589954,1.6048972121005545,0.2679212604010388,76,428797930
lulc_00040,lulc,233,2,built_up,urban_grid,0.6852756076388888,0.0,0.3147243923611111,0.6852756076388888,0.0,0.0,1.9495433964779112,1.1456236119656609,1.5697095304023716,4.7908973104573285,85,1694931205
lulc_00041,lulc,233,0,water,river_delta,0.873291015625,0.873291015625,0.126708984375,0.0,0.0,0.0,1.4472427430594879,1.8187935498609176,1.2409144424503857,0.4168626946272904,93,2109724524
lulc_00042,lulc,224,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,0.7993355484572301,0.8828334188516951,3.1261394438234027,11.881932485323912,94,5652757
lulc_00043,lulc,227,3,barren,quarry,0.7177463107638888,0.1174045138888889,0.1648491753472222,0.0,0.7177463107638888,0.0,1.3807937717584569,1.0021739340916105,0.04300145175620558,5.318969110786692,58,39523194
lulc_00044,lulc,218,1,vegetation,farmland,1.0,0.0,1.0,0.0,0.0,0.0,1.0682153389881055,0.6023780760863464,0.500553982824047,5.58876080138619,82,310722063
lulc_00045,lulc,223,4,cropland,farmland,0.6365559895833334,0.09917534722222222,0.0,0.2642686631944444,0.0,0.6365559895833334,1.0316740108949627,1.3864401207366432,0.5393442238065477,0.4106478989719289,87,1007113120
lulc_00046,lulc,224,1,vegetation,river_delta,0.9095594618055556,0.046223958333333336,0.9095594618055556,0.0,0.007839626736111112,0.036376953125,2.380775625734517,1.9069657857792723,0.904356844625944,10.111925982301262,63,193390484
lulc_00047,lulc,232,4,cropland,river_delta,0.9532063802083334,0.0,0.046793619791666664,0.0,0.0,0.9532063802083334,1.8570039930783997,1.0984265783788154,0.7255665089015209,4.664449358387002,50,783395114
lulc_00048,lulc,234,1,vegetation,urban_grid,0.8634982638888888,0.0,0.8634982638888888,0.1365017361111111,0.0,0.0,1.9715279018752399,1.42118124762283,2.3333137582923658,5.204067780560236,57,784370367
lulc_00049,lulc,213,4,cropland,farmland,0.8780924479166666,0.032524956597222224,0.009195963541666666,0.08018663194444445,0.0,0.8780924479166666,2.2457816252438842,1.7821226756648287,0.9750100002698294,4.40790055562179,53,1973270457
lulc_00050,lulc,220,1,vegetation,river_delta,1.0,0.0,1.0,0.0,0.0,0.0,1.097558793799444,0.8198341946103938,1.5022899183032299,3.5804080556937015,78,208250372
lulc_00051,lulc,229,3,barren,quarry,0.8113878038194444,0.18861219618055555,0.0,0.0,0.8113878038194444,0.0,2.071660946045658,0.803273017440108,1.1835957244630644,4.945255559795553,56,1650649140
lulc_00052,lulc,225,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,1.211475003593363,1.8835951989537643,1.4092028671354253,9.173837123952158,59,149824219
lulc_00053,lulc,221,2,built_up,urban_grid,0.8149956597222222,0.0,0.17955186631944445,0.8149956597222222,0.005452473958333333,0.0,1.6127403802148335,2.2968099461524574,3.041825290548842,5.599441690147266,53,526383570
lulc_00054,lulc,210,0,water,river_delta,0.6389702690972222,0.6389702690972222,0.043782552083333336,0.0,0.3172471788194444,0.0,0.9778173927125408,2.3876169304229404,2.990104662503989,6.378397096584518,75,237143514
lulc_00055,lulc,211,1,vegetation,river_delta,0.7410210503472222,0.2589789496527778,0.7410210503472222,0.0,0.0,0.0,1.3204534515354767,2.2852112923189174,3.1134516987082805,0.2125450067812178,48,1192972779
lulc_00056,lulc,231,0,water,harbour,0.8878038194444444,0.8878038194444444,0.0,0.05626085069444445,0.05593532986111111,0.0,1.7311138684251643,2.2707966507389643,1.4683475208120265,9.463184271497713,93,1726741746
lulc_00057,lulc,214,4,cropland,farmland,0.7588161892361112,0.06873914930555555,0.0,0.17244466145833334,0.0,0.7588161892361112,1.8890614150582201,2.2858927071728568,1.6461337707763775,2.9653632538475483,84,1148649564
lulc_00058,lulc,211,2,built_up,harbour,0.7963053385416666,0.022596571180555556,0.0,0.7963053385416666,0.1810980902777778,0.0,1.8926569346233268,1.2112373973239836,2.769536687098316,11.488062676403437,47,1998908272
lulc_00059,lulc,232,2,built_up,urban_grid,0.9102376302083334,0.0,0.06681315104166667,0.9102376302083334,0.02294921875,0.0,1.456204022188428,1.5148141422868329,2.7310824016866104,3.0957736316556295,86,310892828
lulc_00060,lulc,238,3,barren,urban_grid,1.0,0.0,0.0,0.0,1.0,0.0,1.5448509782774829,0.8886232234938657,3.012478944632462,9.165492874996625,74,515807595
lulc_00061,lulc,238,1,vegetation,quarry,0.8353678385416666,0.030354817708333332,0.8353678385416666,0.0,0.13427734375,0.0,2.1194674138194918,2.181265256119804,0.7172965133889889,0.5810619718805565,78,1529082459
lulc_00062,lulc,221,1,vegetation,quarry,1.0,0.0,1.0,0.0,0.0,0.0,1.5266580451151848,1.4220523699379035,1.3958160887554627,9.599247889405872,86,1249820412
lulc_00063,lulc,218,0,water,harbour,0.709716796875,0.709716796875,0.0,0.2449273003472222,0.045355902777777776,0.0,2.131912900045269,2.2942914418375526,1.5239328799514926,7.307451334799579,85,1730966918
lulc_00064,lulc,211,0,water,harbour,0.6848958333333334,0.6848958333333334,0.0,0.110595703125,0.20450846354166666,0.0,1.1810125425836098,1.4099198431653681,1.3717384256461929,2.688137898417454,84,690070292
lulc_00065,lulc,236,3,barren,quarry,0.7211371527777778,0.0,0.2788628472222222,0.0,0.7211371527777778,0.0,1.9434365647660847,1.5386705173289545,2.7805918454194094,8.815830871368245,90,103593964
lulc_00066,lulc,225,2,built_up,urban_grid,0.8118218315972222,0.0,0.0,0.8118218315972222,0.1881781684027778,0.0,1.0904129413994066,1.9765971774826174,2.8472031797525013,9.274565112425542,72,1177237513
lulc_00067,lulc,226,2,built_up,urban_grid,0.8141004774305556,0.0,0.18589952256944445,0.8141004774305556,0.0,0.0,1.249435681786307,1.2577971178483551,3.1150785980983544,7.627789383401938,87,199720602
lulc_00068,lulc,230,4,cropland,farmland,0.8809136284722222,0.0,0.11908637152777778,0.0,0.0,0.8809136284722222,2.0896786433867587,0.8020432052733993,1.796198089783665,10.831427691077478,70,160110343
lulc_00069,lulc,233,2,built_up,urban_grid,0.8821072048611112,0.0,0.057698567708333336,0.8821072048611112,0.06019422743055555,0.0,2.1861996612821972,0.7551376056324629,0.02465862950936537,9.559689392973024,72,324557567
lulc_00070,lulc,239,4,cropland,farmland,0.9048665364583334,0.06504991319444445,0.0005696614583333334,0.029513888888888888,0.0,0.9048665364583334,1.432785979387893,1.5633163915563935,2.94468069902127,0.8651419845555095,52,312837636
lulc_00071,lulc,232,4,cropland,river_delta,1.0,0.0,0.0,0.0,0.0,1.0,0.9851903896850898,2.1422139076735953,1.2111671653146827,10.394486050944968,71,1938250947
lulc_00072,lulc,214,3,barren,quarry,0.947998046875,0.0,0.0,0.052001953125,0.947998046875,0.0,1.5269381609233714,0.7581215051288375,1.2517938494289063,9.160565151896074,70,921572870
lulc_00073,lulc,217,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,2.0505360859957134,1.278124954367402,2.7770395744590424,3.553229942733742,54,886539559
lulc_00074,lulc,213,3,barren,river_delta,0.6648220486111112,0.0,0.05921766493055555,0.0,0.6648220486111112,0.2759602864583333,2.3943194220984445,2.357978169063863,1.9783761058682332,6.791209110521979,89,1052006235
lulc_00075,lulc,213,3,barren,quarry,0.8272026909722222,0.055609809027777776,0.03271484375,0.08447265625,0.8272026909722222,0.0,1.9552325423511006,1.4904772008726712,1.8224134128627856,5.5869836769687575,61,1277936208
lulc_00076,lulc,234,3,barren,river_delta,0.8034396701388888,0.04212782118055555,0.0949978298611111,0.0,0.8034396701388888,0.05943467881944445,2.363815671945623,1.8856102677912672,1.5405976332812137,5.31717050126357,75,542770013
lulc_00077,lulc,225,1,vegetation,river_delta,0.7585177951388888,0.036078559027777776,0.7585177951388888,0.0,0.0,0.20540364583333334,1.0314375453234037,1.2754645753888578,1.0167791554277106,10.642767688796386,92,660637365
lulc_00078,lulc,231,4,cropland,river_delta,0.7221950954861112,0.1420355902777778,0.0,0.0,0.1357693142361111,0.7221950954861112,1.322694708827199,1.0719421451071505,0.8869443319453657,1.1480231227595312,53,1835093577
lulc_00079,lulc,232,4,cropland,farmland,0.8162163628472222,0.059733072916666664,0.12266710069444445,0.0013834635416666667,0.0,0.8162163628472222,1.5080745899660082,1.1883680720158856,1.9476085665534464,11.452986698984633,89,59444677
lulc_00080,lulc,212,2,built_up,urban_grid,0.718017578125,0.0,0.281982421875,0.718017578125,0.0,0.0,0.6979595343584901,2.099396076341611,1.7066803475294723,2.7078323780457474,71,1127168352
lulc_00081,lulc,228,2,built_up,urban_grid,0.7604709201388888,0.0,0.07505967881944445,0.7604709201388888,0.16446940104166666,0.0,1.2192928641639342,1.2965348977264273,1.3457884809882414,8.281764065149302,92,960359361
lulc_00082,lulc,213,3,barren,river_delta,0.6882052951388888,0.1288791232638889,0.052652994791666664,0.0,0.6882052951388888,0.13026258680555555,2.376956396505573,1.1782674519296428,2.803791335530986,5.671074375885509,68,1729340024
lulc_00083,lulc,219,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,1.3453502653339453,1.8570608261446822,1.464760979977265,7.603533127619119,81,2115419950
lulc_00084,lulc,226,1,vegetation,quarry,1.0,0.0,1.0,0.0,0.0,0.0,1.979139330749256,2.132011186995675,3.048827646228561,2.2611846984071486,51,320497824
lulc_00085,lulc,223,2,built_up,urban_grid,0.7516004774305556,0.0,0.0,0.7516004774305556,0.24839952256944445,0.0,1.7463611237076848,2.0834238154854887,1.6195348414849278,1.7272884728863214,79,742371146
lulc_00086,lulc,232,4,cropland,farmland,0.9319118923611112,0.026692708333333332,0.04139539930555555,0.0,0.0,0.9319118923611112,1.3579108372164286,1.5728520392793706,1.7493366229720717,8.25991650105081,86,2045993383
lulc_00087,lulc,231,3,barren,urban_grid,0.8136393229166666,0.0,0.1399468315972222,0.04641384548611111,0.8136393229166666,0.0,1.4912129945974288,2.30032640338158,2.4903111240931444,6.214339612860881,64,174959953
lulc_00088,lulc,238,4,cropland,farmland,0.7247992621527778,0.1759711371527778,0.0,0.09922960069444445,0.0,0.7247992621527778,2.1842039819156813,2.022962883531486,0.2552703207614804,11.70529616611632,77,835132469
lulc_00089,lulc,228,2,built_up,urban_grid,0.6551378038194444,0.0,0.0,0.6551378038194444,0.3448621961805556,0.0,0.6824760724155509,0.7511273115439047,2.77438611705442,5.980030301844223,65,1371874042
lulc_00090,lulc,227,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,0.6711630048622321,1.1612993612445102,1.8658461651009475,10.609168036503617,60,1032325729
lulc_00091,lulc,217,3,barren,river_delta,0.7233072916666666,0.0,0.2022026909722222,0.0,0.7233072916666666,0.0744900173611111,1.2128925321424013,2.2349433528087093,1.0883674084952184,4.760206366501099,83,270873710
lulc_00092,lulc,236,3,barren,quarry,0.8598361545138888,0.057074652777777776,0.02294921875,0.060139973958333336,0.8598361545138888,0.0,2.1858126323199984,0.7806425073091581,2.848640598074421,4.263987897057957,88,2097324740
lulc_00093,lulc,222,1,vegetation,river_delta,0.9180772569444444,0.029730902777777776,0.9180772569444444,0.0,0.030056423611111112,0.022135416666666668,0.8327160377028594,2.1844077666465718,3.0939993980819884,5.212796013063956,76,1573859091
lulc_00094,lulc,215,3,barren,river_delta,1.0,0.0,0.0,0.0,1.0,0.0,1.4511548760794826,0.7176410995677739,1.251761019117598,3.3809365413103456,56,796211493
lulc_00095,lulc,238,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,0.8486751027260221,1.827004257291525,2.995217333294871,4.816962976281129,81,844594625
lulc_00096,lulc,212,4,cropland,farmland,0.9446885850694444,0.05531141493055555,0.0,0.0,0.0,0.9446885850694444,1.3945799100691187,1.0932125255922194,1.308758339908191,9.019128456411426,75,1148681367
lulc_00097,lulc,220,0,water,quarry,1.0,1.0,0.0,0.0,0.0,0.0,2.2167118992762793,1.3399269281423576,2.1343171810585617,5.942781477152058,53,366832881
lulc_00098,lulc,226,1,vegetation,river_delta,0.8151041666666666,0.18489583333333334,0.8151041666666666,0.0,0.0,0.0,1.4450129777590837,0.6886803978721986,0.8413020329447984,7.197812734111901,90,2124829381
lulc_00099,lulc,218,4,cropland,farmland,0.6760525173611112,0.054768880208333336,0.2691786024305556,0.0,0.0,0.6760525173611112,0.9841657142144928,0.8710004568339524,0.9407235669649593,11.833615335605757,59,1580864845
lulc_00100,lulc,221,4,cropland,farmland,0.9270833333333334,0.0,0.002902560763888889,0.07001410590277778,0.0,0.9270833333333334,1.598926314985487,1.8904337753363056,0.5820342677269783,6.333227807472155,56,1497156836
lulc_00101,lulc,218,1,vegetation,urban_grid,0.6171332465277778,0.0,0.6171332465277778,0.050591362847222224,0.332275390625,0.0,2.0088272391285225,1.2675698346773827,3.0390642770688516,7.472666088447033,82,19946815
lulc_00102,lulc,220,2,built_up,urban_grid,0.6442599826388888,0.0,0.3557400173611111,0.6442599826388888,0.0,0.0,2.157464880969289,0.9441867821808854,1.3249305490518233,3.3421011976919712,57,843027704
lulc_00103,lulc,223,2,built_up,urban_grid,1.0,0.0,0.0,1.0,0.0,0.0,1.099393741422589,0.8846452444565784,0.1547659241911538,10.862429394738484,62,2071752932
lulc_00104,lulc,235,1,vegetation,river_delta,1.0,0.0,1.0,0.0,0.0,0.0,1.4518826979248385,1.6271269423015315,3.0506720053444853,2.0990268936375536,51,1054968858
lulc_00105,lulc,224,4,cropland,farmland,0.7060546875,0.16761610243055555,0.0,0.12632921006944445,0.0,0.7060546875,1.269969590525947,2.228462839761241,0.17835245235177027,11.457079025893256,47,241202045
lulc_00106,lulc,227,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,1.6905137577764084,2.1268858391444003,1.802103708770089,3.3231118832500917,62,1620373758
lulc_00107,lulc,235,4,cropland,farmland,0.7237684461805556,0.025472005208333332,0.2463921440972222,0.004367404513888889,0.0,0.7237684461805556,0.8239773911501619,0.8248678743944773,1.037400863057091,3.9463532959906265,53,1542852957
lulc_00108,lulc,232,0,water,harbour,0.7216525607638888,0.7216525607638888,0.0,0.0,0.2783474392361111,0.0,1.24577803375107,1.8684893167947987,1.4018101915084948,9.589618613762124,55,321864903
lulc_00109,lulc,214,1,vegetation,farmland,0.7309027777777778,0.013970269097222222,0.7309027777777778,0.055474175347222224,0.0,0.1996527777777778,1.336166286167515,1.1104022007506336,2.3462824609715756,6.371594003179032,61,674862410
lulc_00110,lulc,214,3,barren,quarry,1.0,0.0,0.0,0.0,1.0,0.0,0.7997729832330941,1.322586604902075,0.005651670075397859,0.1403554329176333,59,515073595
lulc_00111,lulc,217,3,barren,quarry,0.7436252170138888,0.1769476996527778,0.020317925347222224,0.05910915798611111,0.7436252170138888,0.0,1.2490716233065675,1.2149219782658522,1.7171666173053244,4.5126904270613135,48,1631856639
lulc_00112,lulc,219,3,barren,quarry,0.9280598958333334,0.03868272569444445,0.033257378472222224,0.0,0.9280598958333334,0.0,1.3960950122018592,1.3925230566173465,0.7455515194019661,0.7734272787376049,55,2083468148
lulc_00113,lulc,227,0,water,river_delta,0.8990342881944444,0.8990342881944444,0.05295138888888889,0.0,0.0,0.048014322916666664,1.564352103764631,0.9803317575391636,0.49171601939380816,11.82534391407868,92,522680817
lulc_00114,lulc,223,0,water,harbour,0.6286892361111112,0.6286892361111112,0.0,0.3710123697916667,0.00029839409722222225,0.0,1.8770046257400619,1.8704980653521304,1.2101486633645004,0.4244909421415719,81,53050614
lulc_00115,lulc,233,0,water,river_delta,0.756591796875,0.756591796875,0.11054144965277778,0.0,0.014458550347222222,0.118408203125,1.7870216694300942,1.2132471243977876,2.477377135396225,9.602120570545516,83,1086778244
lulc_00116,lulc,225,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,1.6598172144617012,1.6585084955924954,0.4662871264996097,3.226645270049428,62,845883708
lulc_00117,lulc,216,4,cropland,farmland,0.9500054253472222,0.049994574652777776,0.0,0.0,0.0,0.9500054253472222,1.7536241311661263,0.6671994644514934,3.027741620621094,10.651539554383218,80,1760491461
lulc_00118,lulc,229,1,vegetation,farmland,0.6507975260416666,0.0,0.6507975260416666,0.10538736979166667,0.0,0.24381510416666666,1.0162916813583274,0.8647520901619589,3.128959897256699,6.801163261688894,76,746044108
lulc_00119,lulc,216,2,built_up,urban_grid,0.8444010416666666,0.0,0.1312934027777778,0.8444010416666666,0.024305555555555556,0.0,2.1057321717804305,1.120884474239319,0.9228129955154788,5.1905570480731935,71,444786614
lulc_00120,lulc,232,0,water,harbour,0.8891872829861112,0.8891872829861112,0.0,0.0,0.1108127170138889,0.0,1.2882660448373247,0.876599445763878,1.3320296131990312,8.410101105607753,57,1608729104
lulc_00121,lulc,228,4,cropland,farmland,1.0,0.0,0.0,0.0,0.0,1.0,1.2043170280336937,1.553741614085297,1.5800079699692668,11.90918017524923,70,931891357
lulc_00122,lulc,238,4,cropland,river_delta,0.6816948784722222,0.0,0.3183051215277778,0.0,0.0,0.6816948784722222,2.113436349676406,1.5402175396948743,3.0525700295048463,6.403947244918079,55,386919070
lulc_00123,lulc,215,4,cropland,river_delta,0.7633192274305556,0.0,0.0788302951388889,0.0,0.15785047743055555,0.7633192274305556,1.4204652624058822,0.9356156817667121,2.829251600429374,8.321618003868766,55,344852514
lulc_00124,lulc,215,3,barren,quarry,0.729248046875,0.021484375,0.2121039496527778,0.037163628472222224,0.729248046875,0.0,2.055074246358873,1.6561479576235238,0.5136401845886336,2.675817663408193,79,1963621512
lulc_00125,lulc,233,1,vegetation,river_delta,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.7531022441160986,1.4229563780655512,0.859003008961908,3.1334775367875105,86,591092919
lulc_00126,lulc,238,1,vegetation,urban_grid,1.0,0.0,1.0,0.0,0.0,0.0,1.9436155701546727,0.8538397027111788,1.306747482931153,5.836024210469458,79,2129469847
lulc_00127,lulc,223,2,built_up,quarry,0.8376736111111112,0.1623263888888889,0.0,0.8376736111111112,0.0,0.0,2.12437278905868,0.9348365589710557,2.1053959314895967,2.474365838546633,84,1265721886
lulc_00128,lulc,219,1,vegetation,farmland,0.8398980034722222,0.03903537326388889,0.8398980034722222,0.011257595486111112,0.0,0.10980902777777778,1.9161980781559724,1.2269561568785599,2.0036991361383842,10.481563843607208,83,621274902
lulc_00129,lulc,230,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,1.5619966111439758,1.9427854302210226,0.060194584464325976,8.001333708204891,47,1428839923
lulc_00130,lulc,216,3,barren,river_delta,0.7302788628472222,0.2697211371527778,0.0,0.0,0.7302788628472222,0.0,1.755686198646245,1.3220940056932693,2.5505114040720467,8.053168358187035,83,989171450
lulc_00131,lulc,213,1,vegetation,river_delta,0.8102213541666666,0.0,0.8102213541666666,0.0,0.18977864583333334,0.0,1.6552877834641633,2.0748096573848045,2.2257847983051464,6.168589282629405,70,2121748398
lulc_00132,lulc,227,1,vegetation,urban_grid,0.7415635850694444,0.0,0.7415635850694444,0.1583930121527778,0.10004340277777778,0.0,2.006758766429516,0.6239870214220066,0.05554183239077389,10.747721401452761,86,100336669
lulc_00133,lulc,230,0,water,harbour,1.0,1.0,0.0,0.0,0.0,0.0,2.1768132977894696,1.1023533902473313,1.4591879183740568,11.249697958327047,79,2074225732
